year,name,gender,count
2006,Tara,F,685
2006,Melany,F,684
2006,Jaiden,F,682
2006,Hazel,F,681
2006,Adeline,F,676
2006,Isabela,F,676
2006,Clarissa,F,674
2006,Baylee,F,670
2006,Jimena,F,669
2006,Alyson,F,668
2006,Britney,F,668
2006,Alanna,F,667
2006,Amya,F,667
2006,Jenny,F,666
2006,Jane,F,665
2006,Tiana,F,663
2006,Miracle,F,659
2006,Macie,F,658
2006,Elle,F,653
2006,Penelope,F,649
2006,Lena,F,644
2006,Anika,F,642
2006,Anaya,F,641
2006,Laney,F,640
2006,Shania,F,639
2006,Lillie,F,637
2006,Kaleigh,F,636
2006,Emilie,F,631
2006,Abbigail,F,630
2006,Halle,F,626
2006,Kailyn,F,626
2006,Hadley,F,620
2006,Cristina,F,615
2006,Maritza,F,615
2006,Elisabeth,F,613
2006,Marisa,F,611
2006,Carla,F,610
2006,Athena,F,608
2006,Lisa,F,608
2006,Joy,F,607
2006,Paulina,F,607
2006,Virginia,F,605
2006,Krystal,F,604
2006,Raquel,F,604
2006,Natalee,F,603
2006,Marilyn,F,598
2006,Harper,F,597
2006,Maia,F,597
2006,Helena,F,595
2006,Luna,F,592
2006,Jaqueline,F,591
2006,Kiersten,F,591
2006,Marlene,F,591
2006,Norah,F,591
2006,Carolyn,F,586
2006,Amari,F,585
2006,Martha,F,581
2006,Sylvia,F,581
2006,Lia,F,580
2006,Danna,F,579
2006,Kenya,F,578
2006,Saniya,F,578
2006,Willow,F,577
2006,Lexie,F,575
2006,Kaitlynn,F,574
2006,Tabitha,F,574
2006,Ayanna,F,573
2006,Rihanna,F,571
2006,Deanna,F,570
2006,Pamela,F,566
2006,Jazlyn,F,565
2006,Teresa,F,565
2006,Whitney,F,564
2006,Yazmin,F,561
2006,Aileen,F,558
2006,Liberty,F,552
2006,Nathalie,F,550
2006,Kali,F,549
2006,Justice,F,546
2006,Ellen,F,545
2006,Quinn,F,545
2006,Barbara,F,543
2006,Yadira,F,543
2006,Elisa,F,542
2006,Delilah,F,539
2006,Alexus,F,538
2006,Melina,F,536
2006,Carley,F,534
2006,Madelynn,F,534
2006,Precious,F,534
2006,Tiara,F,532
2006,Zoie,F,531
2006,Cara,F,530
2006,Kenzie,F,530
2006,Dayana,F,529
2006,Jessie,F,529
2006,Simone,F,528
2006,Destinee,F,527
2006,Annabella,F,523
2006,Janet,F,523
2006,Cierra,F,522
2006,India,F,522
2006,Jaida,F,521
2006,Marie,F,521
2006,Isis,F,519
2006,Regan,F,518
2006,Araceli,F,517
2006,Kasey,F,516
2006,Amira,F,513
2006,Tamia,F,512
2006,Amara,F,511
2006,Aspen,F,510
2006,Kristin,F,510
2006,Danika,F,509
2006,Arely,F,508
2006,Patience,F,508
2006,Judith,F,506
2006,Mckayla,F,506
2006,Renee,F,504
2006,Juliet,F,503
2006,Carissa,F,502
2006,Arielle,F,501
2006,Alisha,F,500
2006,Jaidyn,F,497
2006,Kailee,F,496
2006,Luz,F,496
2006,Yasmine,F,496
2006,Irene,F,495
2006,Susan,F,495
2006,Annalise,F,493
2006,Eve,F,491
2006,Carlie,F,490
2006,Regina,F,489
2006,Janessa,F,488
2006,Skyla,F,487
2006,Evangeline,F,485
2006,Reyna,F,485
2006,Aubrie,F,484
2006,Tia,F,484
2006,Yoselin,F,484
2006,Damaris,F,483
2006,Kierra,F,483
2006,Sanaa,F,482
2006,Brisa,F,481
2006,Cali,F,481
2006,Lea,F,481
2006,Sonia,F,481
2006,Haleigh,F,479
2006,Daphne,F,478
2006,Haven,F,478
2006,Jolie,F,477
2006,Alma,F,474
2006,Rubi,F,471
2006,Sharon,F,471
2006,Addisyn,F,470
2006,Ingrid,F,470
2006,Karissa,F,470
2006,Jazmyn,F,469
2006,Felicity,F,467
2006,Kennedi,F,467
2006,Kayden,F,466
2006,Kaylynn,F,464
2006,Brittney,F,463
2006,Savanah,F,463
2006,Jaylin,F,459
2006,Dominique,F,458
2006,Gwendolyn,F,458
2006,Ally,F,456
2006,Siena,F,455
2006,Yareli,F,455
2006,Gia,F,454
2006,Larissa,F,454
2006,Noemi,F,454
2006,Macey,F,453
2006,Parker,F,453
2006,Amiyah,F,451
2006,Jaylynn,F,451
2006,Rowan,F,451
2006,Mikaela,F,450
2006,Lyla,F,449
2006,Arabella,F,447
2006,Kaya,F,447
2006,Lyric,F,447
2006,Maeve,F,447
2006,Bailee,F,446
2006,Karlee,F,446
2006,Myah,F,446
2006,Edith,F,445
2006,Shaniya,F,445
2006,Aria,F,444
2006,Aryanna,F,444
2006,Juliette,F,444
2006,Carlee,F,443
2006,Monique,F,442
2006,Abbie,F,440
2006,Tyra,F,439
2006,Cheyanne,F,438
2006,Clare,F,438
2006,Mayra,F,437
2006,Cristal,F,436
2006,Campbell,F,435
2006,Charity,F,434
2006,Taniya,F,433
2006,Maci,F,432
2006,Alena,F,431
2006,Paula,F,431
2006,Aleah,F,429
2006,Jacquelyn,F,429
2006,Kaley,F,428
2006,Deborah,F,424
2006,Cecelia,F,423
2006,Evelin,F,423
2006,Stacy,F,423
2006,Janae,F,422
2006,Esperanza,F,421
2006,Elyse,F,418
2006,Marianna,F,418
2006,Gisselle,F,416
2006,Tamara,F,416
2006,Angelique,F,415
2006,Mara,F,415
2006,Aisha,F,413
2006,Laci,F,412
2006,Amani,F,411
2006,Greta,F,411
2006,Ashleigh,F,410
2006,Catalina,F,410
2006,Emmalee,F,410
2006,Mariam,F,410
2006,Kaylyn,F,409
2006,Tianna,F,409
2006,Kaia,F,408
2006,Krista,F,408
2006,Rosemary,F,408
2006,Ryann,F,408
2006,Keely,F,407
2006,Celia,F,406
2006,Ayana,F,405
2006,Lizeth,F,405
2006,Abbey,F,404
2006,Ansley,F,404
2006,Lorena,F,404
2006,Monserrat,F,404
2006,Ada,F,403
2006,Akeelah,F,403
2006,Aliya,F,403
2006,Gina,F,403
2006,Roselyn,F,402
2006,Giana,F,401
2006,Princess,F,400
2006,Micah,F,399
2006,Joslyn,F,398
2006,Saniyah,F,396
2006,Valery,F,395
2006,Theresa,F,394
2006,Zaria,F,393
2006,Elaine,F,392
2006,Hana,F,391
2006,Liana,F,391
2006,Giovanna,F,390
2006,Ann,F,388
2006,Isabell,F,388
2006,Lainey,F,388
2006,Aracely,F,387
2006,Cassie,F,387
2006,Lucille,F,386
2006,Shyanne,F,385
2006,Tess,F,385
2006,Jakayla,F,384
2006,Kayley,F,383
2006,Iliana,F,382
2006,Aiyana,F,380
2006,Dylan,F,380
2006,Tyler,F,380
2006,Taliyah,F,379
2006,Jamya,F,378
2006,Lorelei,F,378
2006,Rhiannon,F,378
2006,Adrienne,F,377
2006,Amiya,F,374
2006,Lesley,F,371
2006,Meagan,F,371
2006,Mila,F,371
2006,Betsy,F,370
2006,Chasity,F,370
2006,Cherish,F,370
2006,Tanya,F,370
2006,Jacey,F,369
2006,Chaya,F,368
2006,Leanna,F,368
2006,Charlize,F,365
2006,Kaliyah,F,365
2006,Gracelyn,F,364
2006,Anabelle,F,363
2006,Mollie,F,363
2006,Deja,F,362
2006,Gillian,F,362
2006,Salma,F,362
2006,Amelie,F,360
2006,Hailie,F,360
2006,Kelsie,F,360
2006,Frances,F,359
2006,Karlie,F,359
2006,Marlee,F,359
2006,Miah,F,359
2006,Adison,F,358
2006,Aimee,F,358
2006,Jaliyah,F,358
2006,Aylin,F,357
2006,Thalia,F,357
2006,Jaycee,F,356
2006,Kaila,F,356
2006,Kianna,F,356
2006,Sydnee,F,356
2006,Charlie,F,355
2006,Eileen,F,355
2006,Gretchen,F,355
2006,Shakira,F,353
2006,Emery,F,352
2006,Abigayle,F,351
2006,Ashly,F,351
2006,Lilyana,F,351
2006,Elsa,F,350
2006,Zariah,F,349
2006,Katlyn,F,348
2006,Rhianna,F,348
2006,Libby,F,347
2006,Shaylee,F,347
2006,Nathalia,F,346
2006,Nathaly,F,346
2006,Jaylyn,F,345
2006,Nyasia,F,344
2006,Jaelynn,F,343
2006,Shayna,F,343
2006,Brandy,F,342
2006,Chelsey,F,342
2006,Leticia,F,342
2006,Madalynn,F,342
2006,Mariela,F,342
2006,Meadow,F,342
2006,Maribel,F,341
2006,Blanca,F,340
2006,Makena,F,340
2006,Noelia,F,340
2006,Saige,F,340
2006,Stephany,F,340
2006,Xiomara,F,340
2006,Belinda,F,339
2006,Zion,F,337
2006,Phoenix,F,336
2006,Rayna,F,336
2006,Sariah,F,336
2006,Lilianna,F,335
2006,Trista,F,335
2006,Tatyana,F,334
2006,Kendal,F,333
2006,Aryana,F,332
2006,Jaylee,F,332
2006,Journey,F,331
2006,Toni,F,331
2006,Camilla,F,330
2006,Natalya,F,327
2006,Corinne,F,326
2006,Kallie,F,326
2006,Paisley,F,326
2006,Donna,F,325
2006,Janiah,F,325
2006,Joyce,F,325
2006,Mattie,F,325
2006,Aleena,F,323
2006,Selah,F,323
2006,Litzy,F,322
2006,Galilea,F,321
2006,Lara,F,321
2006,Essence,F,320
2006,Frida,F,320
2006,Jayleen,F,320
2006,Keyla,F,320
2006,Maleah,F,320
2006,Yaretzi,F,320
2006,Jewel,F,319
2006,Annabel,F,318
2006,Breana,F,318
2006,Scarlet,F,318
2006,Paloma,F,317
2006,Sarahi,F,317
2006,Abril,F,316
2006,Laurel,F,316
2006,Dalia,F,315
2006,Jaclyn,F,315
2006,Rebeca,F,315
2006,Aliza,F,314
2006,Karma,F,313
2006,Kaiya,F,312
2006,Zara,F,312
2006,Angeline,F,311
2006,Braelyn,F,311
2006,Johana,F,311
2006,Karli,F,311
2006,Elliana,F,309
2006,Sheyla,F,309
2006,Carina,F,308
2006,Carrie,F,308
2006,Kamila,F,308
2006,Lilah,F,308
2006,Elsie,F,307
2006,Anais,F,306
2006,Cailyn,F,306
2006,Kaylen,F,306
2006,Maliyah,F,306
2006,Montana,F,306
2006,Annette,F,304
2006,Ashanti,F,303
2006,Bria,F,303
2006,Desirae,F,303
2006,Taniyah,F,303
2006,Iyana,F,302
2006,Bethzy,F,301
2006,Brylee,F,301
2006,Kenia,F,301
2006,Kinsley,F,301
2006,Susana,F,301
2006,Adyson,F,300
2006,Alisa,F,300
2006,Cayla,F,300
2006,Julianne,F,300
2006,Kayli,F,300
2006,Abigale,F,299
2006,Naima,F,299
2006,Abagail,F,298
2006,Joselin,F,298
2006,Moriah,F,297
2006,Yaritza,F,297
2006,Mariyah,F,296
2006,Shea,F,296
2006,Yuridia,F,296
2006,Colleen,F,295
2006,Magdalena,F,295
2006,Selina,F,295
2006,Yvette,F,295
2006,Kinsey,F,294
2006,Jaylah,F,293
2006,Katharine,F,293
2006,Kathy,F,293
2006,Averie,F,292
2006,Kinley,F,292
2006,Myla,F,291
2006,Amaris,F,290
2006,Jaylene,F,290
2006,Tayler,F,290
2006,Estefani,F,289
2006,Finley,F,289
2006,Karley,F,289
2006,Kenna,F,289
2006,Maura,F,289
2006,Belen,F,288
2006,Charlee,F,288
2006,Shyla,F,288
2006,Adamaris,F,287
2006,Alia,F,287
2006,Chanel,F,287
2006,Mira,F,286
2006,Raina,F,286
2006,Adelaide,F,285
2006,Tayla,F,285
2006,Luciana,F,284
2006,Armani,F,283
2006,Jasmyn,F,283
2006,Tina,F,283
2006,Destini,F,282
2006,Lilia,F,281
2006,Chana,F,280
2006,Halie,F,280
2006,Kya,F,280
2006,Makaila,F,280
2006,Bree,F,279
2006,Jalyn,F,279
2006,Savana,F,279
2006,Alani,F,278
2006,Karis,F,278
2006,Reina,F,278
2006,Sheila,F,278
2006,Jalynn,F,277
2006,Cloe,F,276
2006,Malaya,F,276
2006,Margarita,F,276
2006,Marin,F,276
2006,Khloe,F,275
2006,Yuliana,F,275
2006,Alize,F,274
2006,Mckinley,F,274
2006,Riya,F,274
2006,Rocio,F,274
2006,Justine,F,273
2006,Maryam,F,273
2006,Micaela,F,273
2006,Nichole,F,273
2006,Tatianna,F,273
2006,Beatrice,F,272
2006,Citlali,F,272
2006,Kaylah,F,272
2006,Leia,F,272
2006,Nya,F,272
2006,Shyann,F,272
2006,Destiney,F,271
2006,Lacie,F,271
2006,Miya,F,271
2006,Akira,F,270
2006,Amirah,F,270
2006,Brandi,F,269
2006,Carol,F,269
2006,Briley,F,268
2006,Lucero,F,268
2006,Areli,F,267
2006,Jorja,F,267
2006,Stacey,F,267
2006,Dorothy,F,266
2006,Rayne,F,266
2006,Amina,F,265
2006,Dania,F,265
2006,Hillary,F,265
2006,Flor,F,264
2006,Lina,F,264
2006,Sanai,F,264
2006,Selene,F,264
2006,Dahlia,F,263
2006,Iyanna,F,263
2006,Leyla,F,263
2006,Mireya,F,263
2006,Ericka,F,262
2006,Fabiola,F,262
2006,Lorelai,F,262
2006,Neveah,F,262
2006,Janice,F,261
2006,Joana,F,260
2006,Luisa,F,260
2006,Mina,F,260
2006,Nicolette,F,260
2006,Jenifer,F,259
2006,Izabelle,F,258
2006,Kamya,F,258
2006,Antonia,F,257
2006,Christiana,F,257
2006,Giuliana,F,256
2006,Madilynn,F,256
2006,Jazmyne,F,255
2006,Myra,F,255
2006,Nikki,F,255
2006,Sonya,F,255
2006,Jackeline,F,254
2006,Jazlynn,F,254
2006,Jocelynn,F,254
2006,Berenice,F,252
2006,Maren,F,252
2006,Melinda,F,252
2006,Anjali,F,251
2006,Hayleigh,F,251
2006,Jailyn,F,251
2006,Rianna,F,251
2006,Sky,F,251
2006,Abrianna,F,250
2006,Candice,F,250
2006,Ariella,F,249
2006,Ashton,F,249
2006,Candace,F,249
2006,Ireland,F,249
2006,Karly,F,249
2006,Mayte,F,249
2006,Sandy,F,249
2006,Shirley,F,249
2006,Elissa,F,248
2006,Sahara,F,248
2006,Anabel,F,247
2006,Averi,F,247
2006,Elyssa,F,247
2006,Emelia,F,247
2006,Jaylen,F,247
2006,Maryjane,F,247
2006,Yahaira,F,247
2006,Anneliese,F,246
2006,Lacy,F,246
2006,Zaniyah,F,246
2006,Adelyn,F,245
2006,Alysa,F,245
2006,Pearl,F,245
2006,Darlene,F,244
2006,Devyn,F,244
2006,Hunter,F,244
2006,Jana,F,244
2006,Silvia,F,244
2006,Brookelyn,F,243
2006,Roxana,F,243
2006,Sally,F,243
2006,Arlene,F,242
2006,Azaria,F,242
2006,Celina,F,242
2006,Ali,F,241
2006,Celine,F,241
2006,Deasia,F,241
2006,Mandy,F,241
2006,Caylee,F,240
2006,Christian,F,240
2006,Lillianna,F,240
2006,Keila,F,239
2006,Unique,F,239
2006,Carleigh,F,238
2006,Estefany,F,238
2006,Lizette,F,238
2006,Madisen,F,238
2006,Yamilet,F,238
2006,Alannah,F,237
2006,Delia,F,237
2006,Felicia,F,237
2006,Graciela,F,237
2006,Samira,F,236
2006,Soraya,F,236
2006,Ciera,F,235
2006,Kacey,F,235
2006,Kelis,F,235
2006,Alex,F,234
2006,Aliana,F,234
2006,Kaci,F,234
2006,Shreya,F,234
2006,Bryana,F,233
2006,Joelle,F,233
2006,Yadhira,F,233
