year,name,gender,count
2008,Sydnee,F,289
2008,Alannah,F,288
2008,Kamora,F,288
2008,Livia,F,288
2008,Naima,F,287
2008,Nyasia,F,287
2008,Payten,F,287
2008,Marin,F,286
2008,Heidy,F,285
2008,Maryjane,F,285
2008,Nathalia,F,284
2008,Shaylee,F,284
2008,Emmy,F,283
2008,Gretchen,F,283
2008,Emelia,F,282
2008,Izabelle,F,281
2008,Laci,F,281
2008,Mireya,F,281
2008,Azaria,F,280
2008,Chasity,F,280
2008,Anabel,F,279
2008,Denisse,F,278
2008,Dixie,F,278
2008,Maren,F,278
2008,Micaela,F,278
2008,Shea,F,278
2008,Donna,F,277
2008,Esperanza,F,277
2008,Selina,F,277
2008,Averi,F,276
2008,Hadassah,F,276
2008,Kaylah,F,276
2008,Shayna,F,276
2008,Amiah,F,275
2008,Neveah,F,275
2008,Rory,F,275
2008,Alyvia,F,274
2008,Essence,F,274
2008,Makaila,F,274
2008,Avah,F,273
2008,Desirae,F,272
2008,Laurel,F,272
2008,Amaris,F,271
2008,Ashtyn,F,271
2008,Karsyn,F,271
2008,Leticia,F,271
2008,Miya,F,271
2008,Kianna,F,270
2008,Hailie,F,269
2008,Laylah,F,269
2008,Jamiya,F,268
2008,Kathy,F,268
2008,Kenley,F,268
2008,Riya,F,268
2008,Dania,F,267
2008,Elianna,F,266
2008,Sky,F,266
2008,Carleigh,F,265
2008,Eloise,F,265
2008,Carrie,F,264
2008,Diya,F,264
2008,Iyana,F,264
2008,Sarina,F,264
2008,Sloane,F,264
2008,Charley,F,263
2008,Aiyanna,F,262
2008,Dalilah,F,262
2008,Malaya,F,262
2008,Maryam,F,262
2008,Tatyana,F,262
2008,Kamya,F,261
2008,Millie,F,261
2008,Chelsey,F,260
2008,Kylah,F,260
2008,Tyler,F,260
2008,Bree,F,259
2008,Pearl,F,259
2008,Iyanna,F,258
2008,Blanca,F,257
2008,Susana,F,257
2008,Annette,F,256
2008,Cayla,F,256
2008,Jailyn,F,256
2008,Joelle,F,256
2008,Kenia,F,256
2008,Rebeca,F,256
2008,Rylan,F,256
2008,Jalynn,F,255
2008,Caleigh,F,254
2008,Cambria,F,254
2008,Hayleigh,F,254
2008,Janice,F,254
2008,Lesley,F,254
2008,Yamileth,F,254
2008,Meagan,F,253
2008,Vera,F,253
2008,Caydence,F,252
2008,Jaeda,F,252
2008,Melinda,F,252
2008,Sheyla,F,252
2008,Toni,F,252
2008,Brandi,F,251
2008,Carli,F,251
2008,Karis,F,251
2008,Antonia,F,250
2008,Brandy,F,250
2008,Raelyn,F,250
2008,Rhiannon,F,250
2008,Abigale,F,249
2008,Ayleen,F,249
2008,Amalia,F,248
2008,Azariah,F,248
2008,Celine,F,248
2008,Marleigh,F,248
2008,Renata,F,248
2008,River,F,248
2008,Anjali,F,247
2008,Candice,F,247
2008,Elissa,F,247
2008,Evelynn,F,247
2008,Willa,F,247
2008,Adelynn,F,246
2008,Karmen,F,246
2008,Keeley,F,246
2008,Dani,F,245
2008,Kaelynn,F,245
2008,Kloe,F,245
2008,Samira,F,245
2008,Deasia,F,244
2008,Dorothy,F,244
2008,Kayli,F,244
2008,Kourtney,F,244
2008,Reece,F,244
2008,Samiya,F,244
2008,Tegan,F,244
2008,Devyn,F,243
2008,Lidia,F,243
2008,Lucero,F,243
2008,Kinsey,F,242
2008,Myra,F,242
2008,Stacey,F,242
2008,Tatianna,F,242
2008,Tayla,F,242
2008,Kairi,F,241
2008,Nichole,F,241
2008,Yuridia,F,241
2008,Brookelynn,F,240
2008,Nyah,F,240
2008,Milan,F,239
2008,Anita,F,238
2008,Brittney,F,238
2008,Keila,F,238
2008,Makenzi,F,238
2008,Noor,F,238
2008,Winter,F,238
2008,Zuri,F,238
2008,Leona,F,237
2008,Lluvia,F,237
2008,Charli,F,236
2008,Darlene,F,236
2008,Destini,F,236
2008,Lacie,F,236
2008,Alaya,F,235
2008,Arlene,F,234
2008,Kai,F,234
2008,Roxanne,F,234
2008,Saanvi,F,234
2008,Jackeline,F,233
2008,Jasmyn,F,233
2008,Kya,F,233
2008,Alayah,F,232
2008,Brinley,F,232
2008,Noelia,F,232
2008,Unique,F,232
2008,Amia,F,231
2008,Emani,F,231
2008,Jamiyah,F,231
2008,Johana,F,231
2008,Kendyl,F,231
2008,Samiyah,F,231
2008,Vanesa,F,231
2008,Yvette,F,231
2008,Jayde,F,230
2008,Mae,F,230
2008,Vivienne,F,230
2008,Delia,F,229
2008,Kalia,F,229
2008,Margarita,F,229
2008,Ashton,F,228
2008,Carol,F,228
2008,Jolene,F,228
2008,Sandy,F,228
2008,Jenifer,F,227
2008,Kayleen,F,227
2008,Leigha,F,227
